Source,Location ID,City,State,Country,Latitude,Longitude,Time Zone,Elevation,Local Time Zone,Clearsky DHI Units,Clearsky DNI Units,Clearsky GHI Units,Dew Point Units,DHI Units,DNI Units,GHI Units,Solar Zenith Angle Units,Temperature Units,Pressure Units,Relative Humidity Units,Precipitable Water Units,Wind Direction Units,Wind Speed Units,Cloud Type -15,Cloud Type 0,Cloud Type 1,Cloud Type 2,Cloud Type 3,Cloud Type 4,Cloud Type 5,Cloud Type 6,Cloud Type 7,Cloud Type 8,Cloud Type 9,Cloud Type 10,Cloud Type 11,Cloud Type 12,Fill Flag 0,Fill Flag 1,Fill Flag 2,Fill Flag 3,Fill Flag 4,Fill Flag 5,Surface Albedo Units,Version
NSRDB,477448,-,-,-,40.01,-105.26,0,1629,-7,w/m2,w/m2,w/m2,c,w/m2,w/m2,w/m2,Degree,c,mbar,%,cm,Degrees,m/s,N/A,Clear,Probably Clear,Fog,Water,Super-Cooled Water,Mixed,Opaque Ice,Cirrus,Overlapping,Overshooting,Unknown,Dust,Smoke,N/A,Missing Image,Low Irradiance,Exceeds Clearsky,Missing CLoud Properties,Rayleigh Violation,N/A,v3.2.2
Year,Month,Day,Hour,Minute,Temperature,Relative Humidity
2018,1,11,7,30,-4.800000000000001,69.01
2018,1,11,8,30,-5.1000000000000005,68.56
2018,1,11,9,30,-5.2,66.89
2018,1,11,10,30,-5.2,65.25
2018,1,11,11,30,-5,63.050000000000004
2018,1,11,12,30,-4.7,60.43
2018,1,11,13,30,-4.4,57.870000000000005
2018,1,11,14,30,-3.2,52.300000000000004
2018,1,11,15,30,-1.3,47.27
2018,1,11,16,30,0.4,39.39
2018,1,11,17,30,1.7000000000000002,34.29
2018,1,11,18,30,2.6,31.86
2018,1,11,19,30,3.2,30.76
2018,1,11,20,30,3.3000000000000003,31.07
2018,1,11,21,30,2.5,33.76
2018,1,11,22,30,0.6000000000000001,43.29
2018,1,11,23,30,-0.6000000000000001,44.14
2018,1,12,0,30,-1.6,45.92
2018,1,12,1,30,-1.5,45.64
2018,1,12,2,30,-1.7000000000000002,46.38
2018,1,12,3,30,-1.8,46.78
2018,1,12,4,30,-1.5,47.050000000000004
2018,1,12,5,30,-1,47.82
2018,1,12,6,30,-0.9,49.27
2018,1,12,7,30,-0.9,50.52
2018,1,12,8,30,-1,52.13
2018,1,12,9,30,-1,52.51
2018,1,12,10,30,-0.6000000000000001,52.13
2018,1,12,11,30,-0.1,53.15
2018,1,12,12,30,-0.1,55.47
2018,1,12,13,30,0,56.25
2018,1,12,14,30,1.3,52.96
2018,1,12,15,30,3.5,48.56
2018,1,12,16,30,5.1000000000000005,45.27
2018,1,12,17,30,5.9,43.19
2018,1,12,18,30,6.2,43.22
2018,1,12,19,30,6,45.07
2018,1,12,20,30,5.5,47.68
2018,1,12,21,30,4.2,54.120000000000005
2018,1,12,22,30,1.9000000000000001,67.44
2018,1,12,23,30,0.4,71.23
2018,1,13,0,30,-1.5,77.39
2018,1,13,1,30,-2.3000000000000003,78.93
2018,1,13,2,30,-2.8000000000000003,79.11
2018,1,13,3,30,-3.2,77.94
2018,1,13,4,30,-3.3000000000000003,75.35000000000001
2018,1,13,5,30,-3.1,71.69
2018,1,13,6,30,-2.9000000000000004,68.36
2018,1,13,7,30,-2.7,65.62
2018,1,13,8,30,-2.8000000000000003,63.940000000000005
2018,1,13,9,30,-3.1,62.370000000000005
2018,1,13,10,30,-3.3000000000000003,60.870000000000005
2018,1,13,11,30,-3.4000000000000004,60.06
2018,1,13,12,30,-3.5,59.54
2018,1,13,13,30,-3.3000000000000003,58.08
2018,1,13,14,30,-1.7000000000000002,52.06
2018,1,13,15,30,1.3,46.22
2018,1,13,16,30,4,42.53
2018,1,13,17,30,5.7,40.32
2018,1,13,18,30,6.300000000000001,39.09
2018,1,13,19,30,6.5,38.550000000000004
2018,1,13,20,30,6.300000000000001,39.730000000000004
2018,1,13,21,30,5.2,45.28
2018,1,13,22,30,3.3000000000000003,54.39
2018,1,13,23,30,2.4000000000000004,55.27
2018,1,14,0,30,1.2000000000000002,58.160000000000004
2018,1,14,1,30,0.8,59.29
2018,1,14,2,30,0.1,61.08
2018,1,14,3,30,-0.7000000000000001,62.89
2018,1,14,4,30,-1.1,62.82
2018,1,14,5,30,-1.3,62.75
2018,1,14,6,30,-1.4000000000000001,62.46
2018,1,14,7,30,-1.5,62.230000000000004
2018,1,14,8,30,-1.6,61.93
2018,1,14,9,30,-1.7000000000000002,61.64
2018,1,14,10,30,-2,61.480000000000004
2018,1,14,11,30,-2.3000000000000003,60.95
2018,1,14,12,30,-2.5,60.1
2018,1,14,13,30,-2.5,58.800000000000004
2018,1,14,14,30,-1.1,53.04
2018,1,14,15,30,1.8,46.26
2018,1,14,16,30,5,41.6
2018,1,14,17,30,7.4,38.21
2018,1,14,18,30,8.6,36.14
2018,1,14,19,30,9,36.17
2018,1,14,20,30,8.8,37.77
2018,1,14,21,30,7.4,44.29
2018,1,14,22,30,4.5,58.46
2018,1,14,23,30,2.7,61.120000000000005
2018,1,15,0,30,1.7000000000000002,62.550000000000004
2018,1,15,1,30,1.6,61.86
2018,1,15,2,30,1.4000000000000001,61.92
2018,1,15,3,30,1.1,62.6
2018,1,15,4,30,0.2,65.8
2018,1,15,5,30,-0.9,69.75
2018,1,15,6,30,-1.8,73.21000000000001
2018,1,15,7,30,-2.6,76.97
2018,1,15,8,30,-3.4000000000000004,79.63
2018,1,15,9,30,-4.1000000000000005,81.82000000000001
2018,1,15,10,30,-4.5,81.01
2018,1,15,11,30,-4.800000000000001,78.33
2018,1,15,12,30,-5.1000000000000005,75.25
2018,1,15,13,30,-5.4,73.42
2018,1,15,14,30,-5.4,70.49
2018,1,15,15,30,-4.7,64.64
2018,1,15,16,30,-3.9000000000000004,60.47
2018,1,15,17,30,-3,55.22
2018,1,15,18,30,-2.2,51.25
2018,1,15,19,30,-1.7000000000000002,48.6
2018,1,15,20,30,-1.7000000000000002,46.410000000000004
2018,1,15,21,30,-2.2,44.24
2018,1,15,22,30,-3.8000000000000003,44.29
2018,1,15,23,30,-4.9,39.800000000000004
2018,1,16,0,30,-7.6000000000000005,41.14
2018,1,16,1,30,-8.700000000000001,41.6
2018,1,16,2,30,-9.600000000000001,43.92
2018,1,16,3,30,-10.5,49.25
2018,1,16,4,30,-11.200000000000001,51.33
2018,1,16,5,30,-11.8,52.49
2018,1,16,6,30,-12.200000000000001,52.67
2018,1,16,7,30,-12.5,51.09
2018,1,16,8,30,-12.600000000000001,47.47
2018,1,16,9,30,-12.600000000000001,42.94
2018,1,16,10,30,-12.5,40.38
2018,1,16,11,30,-12.5,37.26
2018,1,16,12,30,-12.200000000000001,33.480000000000004
2018,1,16,13,30,-11.8,30.490000000000002
2018,1,16,14,30,-9.700000000000001,25.88
2018,1,16,15,30,-6,24.36
2018,1,16,16,30,-2.5,19.53
2018,1,16,17,30,0.1,18.19
2018,1,16,18,30,1.8,18.95
2018,1,16,19,30,2.7,19.41
2018,1,16,20,30,3,20.32
2018,1,16,21,30,2.4000000000000004,22.98
2018,1,16,22,30,0.30000000000000004,33.67
2018,1,16,23,30,-1.3,35.14
2018,1,17,0,30,-4.4,40.88
2018,1,17,1,30,-4.800000000000001,41.63
2018,1,17,2,30,-4.800000000000001,41.7
2018,1,17,3,30,-4.6000000000000005,41.56
2018,1,17,4,30,-4.5,40.95
2018,1,17,5,30,-4.7,40.050000000000004
2018,1,17,6,30,-4.9,38.49
2018,1,17,7,30,-5.1000000000000005,38.56
2018,1,17,8,30,-5,39.19
2018,1,17,9,30,-5,40.42
2018,1,17,10,30,-5,40.550000000000004
2018,1,17,11,30,-5,40.51
2018,1,17,12,30,-5,40.63
2018,1,17,13,30,-4.7,39.57
2018,1,17,14,30,-2.9000000000000004,35.25
2018,1,17,15,30,0.6000000000000001,32.47
2018,1,17,16,30,4.1000000000000005,30.95
2018,1,17,17,30,6.800000000000001,31.34
2018,1,17,18,30,8.3,29.810000000000002
2018,1,17,19,30,8.6,29.57
2018,1,17,20,30,8.4,30.17
2018,1,17,21,30,6.800000000000001,35.22
2018,1,17,22,30,3.7,52.52
2018,1,17,23,30,2,47.76
2018,1,18,0,30,-0.5,51.29
2018,1,18,1,30,-1.5,55.61
2018,1,18,2,30,-1.7000000000000002,56.4
2018,1,18,3,30,-1.2000000000000002,55.120000000000005
2018,1,18,4,30,-0.9,54.14
2018,1,18,5,30,-1.1,54.13
2018,1,18,6,30,-1.1,52.79
2018,1,18,7,30,-0.8,50.660000000000004
2018,1,18,8,30,-0.4,49.94
2018,1,18,9,30,-0.2,50.26
2018,1,18,10,30,-0.1,51.18
2018,1,18,11,30,-0.1,51.99
2018,1,18,12,30,-0.1,51.2
2018,1,18,13,30,0.30000000000000004,47.84
2018,1,18,14,30,1.9000000000000001,41.89
2018,1,18,15,30,4.6000000000000005,37.08
2018,1,18,16,30,7.4,34.15
2018,1,18,17,30,10,31.57
2018,1,18,18,30,11.8,28.35
2018,1,18,19,30,12.4,29.03
2018,1,18,20,30,12.100000000000001,33.8
2018,1,18,21,30,10.9,39.2
2018,1,18,22,30,8.3,44.64
2018,1,18,23,30,6.7,47.230000000000004
2018,1,19,0,30,3.5,56.02
2018,1,19,1,30,2.3000000000000003,58.75
2018,1,19,2,30,2.2,55.54
2018,1,19,3,30,2.6,50.17
2018,1,19,4,30,2.8000000000000003,46.07
2018,1,19,5,30,2.8000000000000003,43.660000000000004
2018,1,19,6,30,2.8000000000000003,42.63
2018,1,19,7,30,2.9000000000000004,42.24
2018,1,19,8,30,3,43.68
2018,1,19,9,30,3.1,46.46
2018,1,19,10,30,3.1,48.800000000000004
2018,1,19,11,30,3.1,49.76
2018,1,19,12,30,3.3000000000000003,48.33
2018,1,19,13,30,3.6,46.59
2018,1,19,14,30,5,43.19
2018,1,19,15,30,7.5,40.25
2018,1,19,16,30,10,39.45
2018,1,19,17,30,12.200000000000001,39.65
2018,1,19,18,30,13.4,37.94
2018,1,19,19,30,13.700000000000001,37.28
2018,1,19,20,30,13.600000000000001,36.13
2018,1,19,21,30,12.8,36.4
2018,1,19,22,30,10.600000000000001,43.09
2018,1,19,23,30,9.1,44.480000000000004
2018,1,20,0,30,6.5,49.79
2018,1,20,1,30,5.300000000000001,52.660000000000004
2018,1,20,2,30,4.3,55.29
2018,1,20,3,30,3.4000000000000004,58.03
2018,1,20,4,30,2.9000000000000004,59.300000000000004
2018,1,20,5,30,2.7,58.800000000000004
2018,1,20,6,30,2.6,57.83
2018,1,20,7,30,2.4000000000000004,57.58
2018,1,20,8,30,2.2,57.49
2018,1,20,9,30,2.3000000000000003,56.82
2018,1,20,10,30,2.2,57.43
2018,1,20,11,30,2,58.24
2018,1,20,12,30,1.7000000000000002,58.88
2018,1,20,13,30,1.7000000000000002,57.910000000000004
2018,1,20,14,30,3.3000000000000003,51.93
2018,1,20,15,30,5.9,48.82
2018,1,20,16,30,7.9,45.39
2018,1,20,17,30,9.5,43.53
2018,1,20,18,30,10.600000000000001,42.09
2018,1,20,19,30,11.200000000000001,40.84
2018,1,20,20,30,11.100000000000001,40.95
2018,1,20,21,30,9.8,44.550000000000004
2018,1,20,22,30,6.800000000000001,55.97
2018,1,20,23,30,4.9,64.23
2018,1,21,0,30,1.2000000000000002,81.34
2018,1,21,1,30,0,86.97
2018,1,21,2,30,-0.8,87.26
2018,1,21,3,30,-1.4000000000000001,86.64
2018,1,21,4,30,-1.9000000000000001,86.41
2018,1,21,5,30,-2.3000000000000003,85.89
2018,1,21,6,30,-2.7,83.66
2018,1,21,7,30,-3.3000000000000003,81.95
2018,1,21,8,30,-3.8000000000000003,80.39
2018,1,21,9,30,-4.1000000000000005,78.47
2018,1,21,10,30,-4.5,78.65
2018,1,21,11,30,-4.800000000000001,78.61
2018,1,21,12,30,-4.9,77.38
2018,1,21,13,30,-5,75.87
2018,1,21,14,30,-4.800000000000001,73.21000000000001
2018,1,21,15,30,-4.6000000000000005,71.10000000000001
2018,1,21,16,30,-4.3,68.08
2018,1,21,17,30,-4.1000000000000005,66.27
2018,1,21,18,30,-3.9000000000000004,64.48
2018,1,21,19,30,-3.8000000000000003,62.84
2018,1,21,20,30,-3.7,61.03
2018,1,21,21,30,-3.8000000000000003,60.11
2018,1,21,22,30,-4.1000000000000005,60.09
2018,1,21,23,30,-4.3,60.01
2018,1,22,0,30,-4.800000000000001,61.33
2018,1,22,1,30,-5,61.160000000000004
2018,1,22,2,30,-5,60.39
2018,1,22,3,30,-5,60.11
2018,1,22,4,30,-5,60.050000000000004
2018,1,22,5,30,-4.9,58.61
2018,1,22,6,30,-5,56.95
2018,1,22,7,30,-5.2,54.980000000000004
2018,1,22,8,30,-5.5,53.08
2018,1,22,9,30,-5.9,51.58
2018,1,22,10,30,-6.300000000000001,50.38
2018,1,22,11,30,-6.6000000000000005,49.83
2018,1,22,12,30,-6.800000000000001,49.050000000000004
2018,1,22,13,30,-6.800000000000001,47.160000000000004
2018,1,22,14,30,-5.6000000000000005,42.2
2018,1,22,15,30,-3.3000000000000003,39.15
2018,1,22,16,30,-0.9,36.65
2018,1,22,17,30,0.8,34.33
2018,1,22,18,30,1.9000000000000001,33.68
2018,1,22,19,30,2.6,33.86
2018,1,22,20,30,2.7,34.730000000000004
2018,1,22,21,30,1.8,38.37
2018,1,22,22,30,-0.4,49.79
2018,1,22,23,30,-2,49.96
2018,1,23,0,30,-4.6000000000000005,52.53
2018,1,23,1,30,-4.5,50.67
2018,1,23,2,30,-4,49.370000000000005
2018,1,23,3,30,-4,49.49
2018,1,23,4,30,-4.2,49.910000000000004
2018,1,23,5,30,-4.3,49.58
2018,1,23,6,30,-4.4,49.15
2018,1,23,7,30,-4.800000000000001,50.120000000000005
2018,1,23,8,30,-5.300000000000001,50.64
2018,1,23,9,30,-5.7,50.32
2018,1,23,10,30,-6.2,51.69
2018,1,23,11,30,-6.800000000000001,53.45
2018,1,23,12,30,-7.1000000000000005,54.78
2018,1,23,13,30,-7,54.57
2018,1,23,14,30,-5.300000000000001,49.14
2018,1,23,15,30,-2.5,44.06
2018,1,23,16,30,-0.30000000000000004,41.910000000000004
2018,1,23,17,30,1.1,38.67
2018,1,23,18,30,1.9000000000000001,37.17
2018,1,23,19,30,2.3000000000000003,36.58
2018,1,23,20,30,2.4000000000000004,37.09
2018,1,23,21,30,1.7000000000000002,40.2
2018,1,23,22,30,-0.30000000000000004,52.52
2018,1,23,23,30,-1.8,52.300000000000004
2018,1,24,0,30,-4.5,56.44
2018,1,24,1,30,-5.4,58.07
2018,1,24,2,30,-6.1000000000000005,58.370000000000005
2018,1,24,3,30,-6.5,58.01
2018,1,24,4,30,-6.4,56.550000000000004
2018,1,24,5,30,-6.2,55.82
2018,1,24,6,30,-5.9,55.07
2018,1,24,7,30,-5.6000000000000005,54.550000000000004
2018,1,24,8,30,-5.2,54.120000000000005
2018,1,24,9,30,-4.800000000000001,53.660000000000004
2018,1,24,10,30,-4.5,53.64
2018,1,24,11,30,-4.2,53.730000000000004
2018,1,24,12,30,-3.8000000000000003,53.59
2018,1,24,13,30,-3.2,52.660000000000004
2018,1,24,14,30,-1.6,48.51
2018,1,24,15,30,1,44.800000000000004
2018,1,24,16,30,3.8000000000000003,42.34
2018,1,24,17,30,5.9,38.57
2018,1,24,18,30,7.300000000000001,35.2
2018,1,24,19,30,7.7,34.93
2018,1,24,20,30,7.4,39.88
2018,1,24,21,30,6.6000000000000005,45.800000000000004
2018,1,24,22,30,5,48.53
2018,1,24,23,30,3.9000000000000004,48.63
2018,1,25,0,30,1.4000000000000001,52.82
2018,1,25,1,30,0.8,53.99
2018,1,25,2,30,0.2,55.93
2018,1,25,3,30,-0.1,56.24
2018,1,25,4,30,-0.30000000000000004,54.84
2018,1,25,5,30,-0.30000000000000004,51.21
2018,1,25,6,30,-0.30000000000000004,47.14
2018,1,25,7,30,-0.5,43.9
2018,1,25,8,30,-0.7000000000000001,41.03
2018,1,25,9,30,-0.9,39.01
2018,1,25,10,30,-0.9,37.43
2018,1,25,11,30,-0.9,36.4
