Source,Location ID,City,State,Country,Latitude,Longitude,Time Zone,Elevation,Local Time Zone,Clearsky DHI Units,Clearsky DNI Units,Clearsky GHI Units,Dew Point Units,DHI Units,DNI Units,GHI Units,Solar Zenith Angle Units,Temperature Units,Pressure Units,Relative Humidity Units,Precipitable Water Units,Wind Direction Units,Wind Speed Units,Cloud Type -15,Cloud Type 0,Cloud Type 1,Cloud Type 2,Cloud Type 3,Cloud Type 4,Cloud Type 5,Cloud Type 6,Cloud Type 7,Cloud Type 8,Cloud Type 9,Cloud Type 10,Cloud Type 11,Cloud Type 12,Fill Flag 0,Fill Flag 1,Fill Flag 2,Fill Flag 3,Fill Flag 4,Fill Flag 5,Surface Albedo Units,Version
NSRDB,477448,-,-,-,40.01,-105.26,0,1629,-7,w/m2,w/m2,w/m2,c,w/m2,w/m2,w/m2,Degree,c,mbar,%,cm,Degrees,m/s,N/A,Clear,Probably Clear,Fog,Water,Super-Cooled Water,Mixed,Opaque Ice,Cirrus,Overlapping,Overshooting,Unknown,Dust,Smoke,N/A,Missing Image,Low Irradiance,Exceeds Clearsky,Missing CLoud Properties,Rayleigh Violation,N/A,v3.2.2
Year,Month,Day,Hour,Minute,Temperature,Relative Humidity
2022,1,11,15,30,2,36.42
2022,1,11,16,30,4.2,35.42
2022,1,11,17,30,6.300000000000001,36.53
2022,1,11,18,30,7.9,33.85
2022,1,11,19,30,8.700000000000001,29.94
2022,1,11,20,30,8.3,30.92
2022,1,11,21,30,6.300000000000001,42.11
2022,1,11,22,30,2.8000000000000003,57.69
2022,1,11,23,30,-0.2,61.49
2022,1,12,0,30,-1.2000000000000002,60.71
2022,1,12,1,30,-1.5,60.33
2022,1,12,2,30,-2,60.79
2022,1,12,3,30,-2.1,58.94
2022,1,12,4,30,-1.8,55.06
2022,1,12,5,30,-1.4000000000000001,51.46
2022,1,12,6,30,-1.1,48.09
2022,1,12,7,30,-1.1,46.9
2022,1,12,8,30,-1,46.85
2022,1,12,9,30,-1,48.04
2022,1,12,10,30,-0.9,49.22
2022,1,12,11,30,-0.8,50.5
2022,1,12,12,30,-0.7000000000000001,51.72
2022,1,12,13,30,-0.5,52.31
2022,1,12,14,30,0.7000000000000001,49.79
2022,1,12,15,30,2.9000000000000004,46.95
2022,1,12,16,30,5.5,42.550000000000004
2022,1,12,17,30,7.6000000000000005,39.96
2022,1,12,18,30,9,39.01
2022,1,12,19,30,9.600000000000001,39.86
2022,1,12,20,30,9.4,42.08
2022,1,12,21,30,7.800000000000001,48.71
2022,1,12,22,30,5,59.68
2022,1,12,23,30,2.5,66.06
2022,1,13,0,30,1.5,67.21000000000001
2022,1,13,1,30,1.2000000000000002,65.44
2022,1,13,2,30,1.1,61.79
2022,1,13,3,30,1.2000000000000002,57.910000000000004
2022,1,13,4,30,1.3,55.42
2022,1,13,5,30,1.4000000000000001,53.92
2022,1,13,6,30,1.4000000000000001,53.24
2022,1,13,7,30,1.3,52.82
2022,1,13,8,30,1.3,52.25
2022,1,13,9,30,1.3,52.22
2022,1,13,10,30,1.3,52.160000000000004
2022,1,13,11,30,1.3,51.64
2022,1,13,12,30,1.3,50.65
2022,1,13,13,30,1.5,48.410000000000004
2022,1,13,14,30,3.1,41.54
2022,1,13,15,30,6,35.480000000000004
2022,1,13,16,30,8.700000000000001,33.57
2022,1,13,17,30,11.3,32.87
2022,1,13,18,30,13.3,30.37
2022,1,13,19,30,14,28.740000000000002
2022,1,13,20,30,13.4,30.79
2022,1,13,21,30,11.200000000000001,45.27
2022,1,13,22,30,7.800000000000001,54.61
2022,1,13,23,30,4.9,60.21
2022,1,14,0,30,4,62.31
2022,1,14,1,30,4.3,61.35
2022,1,14,2,30,4.5,60.07
2022,1,14,3,30,4.1000000000000005,60.54
2022,1,14,4,30,3.5,61.42
2022,1,14,5,30,3,60.84
2022,1,14,6,30,2.7,58.19
2022,1,14,7,30,2.2,55.7
2022,1,14,8,30,1.6,54.53
2022,1,14,9,30,0.7000000000000001,56.63
2022,1,14,10,30,-0.2,59.75
2022,1,14,11,30,-0.8,61.86
2022,1,14,12,30,-1.3,63.160000000000004
2022,1,14,13,30,-1.5,62.24
2022,1,14,14,30,0,53.42
2022,1,14,15,30,2.2,48.19
2022,1,14,16,30,2.9000000000000004,56.38
2022,1,14,17,30,2.8000000000000003,60.480000000000004
2022,1,14,18,30,3,56.57
2022,1,14,19,30,3.3000000000000003,51.02
2022,1,14,20,30,3.4000000000000004,46.36
2022,1,14,21,30,2.7,45.11
2022,1,14,22,30,1.1,47.870000000000005
2022,1,14,23,30,-1,53.74
2022,1,15,0,30,-2.6,58.410000000000004
2022,1,15,1,30,-3.6,61.76
2022,1,15,2,30,-4.2,63.88
2022,1,15,3,30,-4.6000000000000005,65.73
2022,1,15,4,30,-4.9,67.03
2022,1,15,5,30,-5.2,67.64
2022,1,15,6,30,-5.7,68.05
2022,1,15,7,30,-6.2,67.71000000000001
2022,1,15,8,30,-6.5,66.34
2022,1,15,9,30,-6.5,63.03
2022,1,15,10,30,-6.6000000000000005,58.95
2022,1,15,11,30,-6.800000000000001,54.02
2022,1,15,12,30,-6.7,48.86
2022,1,15,13,30,-6.5,45.87
2022,1,15,14,30,-5.1000000000000005,40.54
2022,1,15,15,30,-1.6,32.01
2022,1,15,16,30,2.2,28.97
2022,1,15,17,30,5.1000000000000005,28.150000000000002
2022,1,15,18,30,7,26.32
2022,1,15,19,30,8.1,25.22
2022,1,15,20,30,8.3,26.03
2022,1,15,21,30,6.800000000000001,32.42
2022,1,15,22,30,3.9000000000000004,48.980000000000004
2022,1,15,23,30,1.3,48.19
2022,1,16,0,30,-0.30000000000000004,52.1
2022,1,16,1,30,-0.8,53.81
2022,1,16,2,30,-0.6000000000000001,48.1
2022,1,16,3,30,-0.30000000000000004,42.800000000000004
2022,1,16,4,30,-0.4,41.22
2022,1,16,5,30,-0.30000000000000004,40.53
2022,1,16,6,30,0,39.67
2022,1,16,7,30,-0.1,40.26
2022,1,16,8,30,-0.5,41.5
2022,1,16,9,30,-0.9,42.33
2022,1,16,10,30,-1.1,42.84
2022,1,16,11,30,-1.1,43.43
2022,1,16,12,30,-1.2000000000000002,44.660000000000004
2022,1,16,13,30,-1,44.53
2022,1,16,14,30,0.30000000000000004,40.81
2022,1,16,15,30,2.7,36.56
2022,1,16,16,30,5.4,33.82
2022,1,16,17,30,8,30.12
2022,1,16,18,30,9.600000000000001,25.54
2022,1,16,19,30,10.100000000000001,25.11
2022,1,16,20,30,9.700000000000001,27.01
2022,1,16,21,30,7.800000000000001,32.61
2022,1,16,22,30,4.2,47.76
2022,1,16,23,30,0.8,56.25
2022,1,17,0,30,-1.4000000000000001,59.99
2022,1,17,1,30,-2.7,62.940000000000005
2022,1,17,2,30,-3,61.06
2022,1,17,3,30,-2.8000000000000003,56.31
2022,1,17,4,30,-2.2,50.4
2022,1,17,5,30,-1.5,46.300000000000004
2022,1,17,6,30,-1.3,46.78
2022,1,17,7,30,-1.3,49.86
2022,1,17,8,30,-1.1,52.550000000000004
2022,1,17,9,30,-0.6000000000000001,53.33
2022,1,17,10,30,-0.1,52.14
2022,1,17,11,30,0.1,51.06
2022,1,17,12,30,0.4,48.300000000000004
2022,1,17,13,30,0.8,45.11
2022,1,17,14,30,2.3000000000000003,39.46
2022,1,17,15,30,4.7,34.85
2022,1,17,16,30,7.300000000000001,32.19
2022,1,17,17,30,9.700000000000001,28.79
2022,1,17,18,30,11.3,25.580000000000002
2022,1,17,19,30,11.8,26.23
2022,1,17,20,30,11.5,27.830000000000002
2022,1,17,21,30,10,33.8
2022,1,17,22,30,7.1000000000000005,47.07
2022,1,17,23,30,4.800000000000001,49.1
2022,1,18,0,30,3.9000000000000004,49.78
2022,1,18,1,30,3,52.53
2022,1,18,2,30,1.7000000000000002,56.56
2022,1,18,3,30,0.8,56.77
2022,1,18,4,30,0.5,51.57
2022,1,18,5,30,0.5,45.68
2022,1,18,6,30,0.6000000000000001,41.68
2022,1,18,7,30,0.7000000000000001,39.82
2022,1,18,8,30,0.7000000000000001,39.46
2022,1,18,9,30,0.6000000000000001,39.59
2022,1,18,10,30,0.4,39.54
2022,1,18,11,30,0.2,39.11
2022,1,18,12,30,0,38.84
2022,1,18,13,30,0.2,37.92
2022,1,18,14,30,1.1,35.81
2022,1,18,15,30,2.8000000000000003,33.21
2022,1,18,16,30,4.9,30.85
2022,1,18,17,30,7,27.990000000000002
2022,1,18,18,30,8.6,23.56
2022,1,18,19,30,9.3,22.22
2022,1,18,20,30,9.3,22.080000000000002
2022,1,18,21,30,8.1,25.35
2022,1,18,22,30,5.300000000000001,39.51
2022,1,18,23,30,2.4000000000000004,50.89
2022,1,19,0,30,0.8,54.76
2022,1,19,1,30,-0.30000000000000004,59.7
2022,1,19,2,30,-1.2000000000000002,65.18
2022,1,19,3,30,-1.5,66.97
2022,1,19,4,30,-1.7000000000000002,66.49
2022,1,19,5,30,-2.1,66.07000000000001
2022,1,19,6,30,-2.9000000000000004,67.87
2022,1,19,7,30,-3.7,71.05
2022,1,19,8,30,-4.1000000000000005,73.78
2022,1,19,9,30,-4.4,75.72
2022,1,19,10,30,-4.5,73.47
2022,1,19,11,30,-4.6000000000000005,70.47
2022,1,19,12,30,-4.7,68.37
2022,1,19,13,30,-4.800000000000001,66.76
2022,1,19,14,30,-4.4,63
2022,1,19,15,30,-3.5,60.11
2022,1,19,16,30,-2.3000000000000003,56.980000000000004
2022,1,19,17,30,-1.5,54.800000000000004
2022,1,19,18,30,-1,53.21
2022,1,19,19,30,-0.7000000000000001,52
2022,1,19,20,30,-0.8,51.97
2022,1,19,21,30,-1.3,53.230000000000004
2022,1,19,22,30,-2.8000000000000003,58.07
2022,1,19,23,30,-4.9,63.89
2022,1,20,0,30,-6.4,66.62
2022,1,20,1,30,-6.9,66.72
2022,1,20,2,30,-7.1000000000000005,66.06
2022,1,20,3,30,-7.1000000000000005,64.35
2022,1,20,4,30,-7.2,63.38
2022,1,20,5,30,-7.300000000000001,62.42
2022,1,20,6,30,-7.300000000000001,61.47
2022,1,20,7,30,-7.4,61.22
2022,1,20,8,30,-7.4,60.32
2022,1,20,9,30,-7.5,60.08
2022,1,20,10,30,-7.5,59.54
2022,1,20,11,30,-7.300000000000001,58.28
2022,1,20,12,30,-7.1000000000000005,57.160000000000004
2022,1,20,13,30,-7,56
2022,1,20,14,30,-6,50.67
2022,1,20,15,30,-3.5,43.160000000000004
2022,1,20,16,30,-0.4,38.5
2022,1,20,17,30,2,35.08
2022,1,20,18,30,3.4000000000000004,31.970000000000002
2022,1,20,19,30,4.1000000000000005,30.02
2022,1,20,20,30,4.1000000000000005,29.5
2022,1,20,21,30,3.2,31.5
2022,1,20,22,30,1.1,41.24
2022,1,20,23,30,-1.1,47.42
2022,1,21,0,30,-2.4000000000000004,51.480000000000004
2022,1,21,1,30,-3.1,53.77
2022,1,21,2,30,-3.6,54.88
2022,1,21,3,30,-3.6,53.59
2022,1,21,4,30,-3.6,52.230000000000004
2022,1,21,5,30,-3.4000000000000004,50.94
2022,1,21,6,30,-3,49.730000000000004
2022,1,21,7,30,-2.6,49.44
2022,1,21,8,30,-2,49.71
2022,1,21,9,30,-1.3,51.53
2022,1,21,10,30,-0.8,55.04
2022,1,21,11,30,-0.7000000000000001,58.36
2022,1,21,12,30,-0.9,62.870000000000005
2022,1,21,13,30,-1.1,66.49
2022,1,21,14,30,-0.7000000000000001,65.27
2022,1,21,15,30,0,62.89
2022,1,21,16,30,1,59.92
2022,1,21,17,30,2,57.15
2022,1,21,18,30,2.5,57.92
2022,1,21,19,30,2.5,59.230000000000004
2022,1,21,20,30,2.2,60.19
2022,1,21,21,30,1.4000000000000001,63.190000000000005
2022,1,21,22,30,0.30000000000000004,69.67
2022,1,21,23,30,-0.7000000000000001,76.11
2022,1,22,0,30,-1.3,78.28
2022,1,22,1,30,-1.5,78.24
2022,1,22,2,30,-1.8,78.71000000000001
2022,1,22,3,30,-2.1,78.96000000000001
2022,1,22,4,30,-2.7,80.48
2022,1,22,5,30,-3.2,79.96000000000001
2022,1,22,6,30,-3.6,78.57000000000001
2022,1,22,7,30,-4,79.17
2022,1,22,8,30,-4.6000000000000005,81.42
2022,1,22,9,30,-5.6000000000000005,85.49
2022,1,22,10,30,-6.5,87.71000000000001
2022,1,22,11,30,-7,86.14
2022,1,22,12,30,-7.2,81.92
2022,1,22,13,30,-6.800000000000001,73.47
2022,1,22,14,30,-4.800000000000001,58.24
2022,1,22,15,30,-1.7000000000000002,48.17
2022,1,22,16,30,1.3,43.1
2022,1,22,17,30,3.6,39.57
2022,1,22,18,30,4.9,37.43
2022,1,22,19,30,5.5,35.86
2022,1,22,20,30,5.6000000000000005,35.04
2022,1,22,21,30,4.7,37.09
2022,1,22,22,30,2.1,50.84
2022,1,22,23,30,-0.6000000000000001,57.54
2022,1,23,0,30,-1.6,56.08
2022,1,23,1,30,-1.8,56.31
2022,1,23,2,30,-2.4000000000000004,57.39
2022,1,23,3,30,-3.2,58.02
2022,1,23,4,30,-3.4000000000000004,54.36
2022,1,23,5,30,-3.4000000000000004,51.01
2022,1,23,6,30,-3.3000000000000003,49.26
2022,1,23,7,30,-3.2,48.22
2022,1,23,8,30,-3.2,47.63
2022,1,23,9,30,-3.1,46.58
2022,1,23,10,30,-3.1,46.02
2022,1,23,11,30,-3.1,45.410000000000004
2022,1,23,12,30,-3.2,44.83
2022,1,23,13,30,-3.2,43.79
2022,1,23,14,30,-1.8,40.36
2022,1,23,15,30,1.2000000000000002,38.25
2022,1,23,16,30,4.1000000000000005,35.95
2022,1,23,17,30,6.5,34.86
2022,1,23,18,30,8,34.58
2022,1,23,19,30,8.6,35.01
2022,1,23,20,30,8.4,36.79
2022,1,23,21,30,7.2,42.300000000000004
2022,1,23,22,30,4.800000000000001,54.52
2022,1,23,23,30,2.7,55.74
2022,1,24,0,30,1.8,55.33
2022,1,24,1,30,1,58.15
2022,1,24,2,30,0,62.120000000000005
2022,1,24,3,30,-0.4,62.92
2022,1,24,4,30,-0.30000000000000004,60.63
2022,1,24,5,30,-0.2,58.21
2022,1,24,6,30,-0.4,57.14
2022,1,24,7,30,-0.8,57.15
2022,1,24,8,30,-1.2000000000000002,57.2
2022,1,24,9,30,-1.5,56.52
2022,1,24,10,30,-1.9000000000000001,55.57
2022,1,24,11,30,-2.4000000000000004,54.76
2022,1,24,12,30,-3,54.03
2022,1,24,13,30,-3.2,50.84
2022,1,24,14,30,-1.6,44.7
2022,1,24,15,30,1.3,38.160000000000004
2022,1,24,16,30,3.3000000000000003,34.79
2022,1,24,17,30,4.6000000000000005,35.160000000000004
2022,1,24,18,30,5.5,35.18
2022,1,24,19,30,6,34.27
2022,1,24,20,30,6,33.910000000000004
2022,1,24,21,30,5.2,35.77
2022,1,24,22,30,3,46.95
2022,1,24,23,30,0.9,52.92
2022,1,25,0,30,-0.1,54.9
2022,1,25,1,30,-0.8,58.68
2022,1,25,2,30,-1.4000000000000001,62.480000000000004
2022,1,25,3,30,-1.8,63.76
2022,1,25,4,30,-2,63.58
2022,1,25,5,30,-2.3000000000000003,65.34
2022,1,25,6,30,-2.6,68.1
2022,1,25,7,30,-2.8000000000000003,70.73
2022,1,25,8,30,-3,73.87
2022,1,25,9,30,-3.3000000000000003,77.67
2022,1,25,10,30,-3.6,79.79
2022,1,25,11,30,-3.9000000000000004,80.51
2022,1,25,12,30,-3.9000000000000004,79.34
2022,1,25,13,30,-3.8000000000000003,78.87
2022,1,25,14,30,-3.5,76.94
2022,1,25,15,30,-3.1,73.72
